timestamp,delta,0-R1-Acc-x,0-R1-Gyr-y,0-R1-Mag-z,0-R1-Acc-x,0-R1-Gyr-y,0-R1-Mag-z,0-R1-Acc-x,0-R1-Gyr-y,0-R1-Mag-z,1:R2-Acc-x,1:R2-Gyr-y,1:R2-Mag-z,1:R2-Acc-x,1:R2-Gyr-y,1:R2-Mag-z,1:R2-Acc-x,1:R2-Gyr-y,1:R2-Mag-z,2:L1-Acc-x,2:L1-Gyr-y,2:L1-Mag-z,2:L1-Acc-x,2:L1-Gyr-y,2:L1-Mag-z,2:L1-Acc-x,2:L1-Gyr-y,2:L1-Mag-z,3:L2-Acc-x,3:L2-Gyr-y,3:L2-Mag-z,3:L2-Acc-x,3:L2-Gyr-y,3:L2-Mag-z,3:L2-Acc-x,3:L2-Gyr-y,3:L2-Mag-z,label
12.26115870475769,12.26115870475769,0.43095630407333374,8.226476669311523,8.226476669311523,0.0010646508308127522,-0.11817624419927597,-0.11817624419927597,12.0625,3.0,3.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.261417865753174,0.00025916099548339844,0.49799394607543945,8.14028549194336,8.14028549194336,0.02661627158522606,-0.19589576125144958,-0.19589576125144958,11.6875,3.375,3.375,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.261606931686401,0.00018906593322753906,0.5746083855628967,8.08282470703125,8.08282470703125,0.006387905217707157,-0.23315852880477905,-0.23315852880477905,11.5,3.3125,3.3125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.261783599853516,0.0001766681671142578,0.9193734526634216,8.044517517089844,8.044517517089844,-0.11817624419927597,-0.2736152708530426,-0.2736152708530426,11.625,3.125,3.125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.26192569732666,0.00014209747314453125,1.0247182846069336,7.996633529663086,7.996633529663086,-0.2736152708530426,-0.2842617630958557,-0.2842617630958557,11.8125,2.8125,2.8125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.262092590332031,0.00016689300537109375,0.7374141216278076,7.948749542236328,7.948749542236328,-0.3534640669822693,-0.3119426965713501,-0.3119426965713501,11.1875,3.0625,3.0625,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.274783849716187,0.012691259384155273,0.15322890877723694,7.671022415161133,7.671022415161133,-0.5557477474212646,-0.35985198616981506,-0.35985198616981506,11.3125,3.5,3.5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.288925886154175,0.014142036437988281,1.015141487121582,7.51779317855835,7.51779317855835,-0.7952941656112671,-0.34920546412467957,-0.34920546412467957,11.25,3.875,3.875,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.312838792800903,0.023912906646728516,0.9289502501487732,7.747636795043945,7.747636795043945,-0.7952941656112671,-0.34920546412467957,-0.34920546412467957,11.3125,4.25,4.25,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.338711738586426,0.02587294578552246,-0.2777273952960968,7.814674377441406,7.814674377441406,-1.141305685043335,-0.20228366553783417,-0.20228366553783417,11.4375,4.5,4.5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.342471837997437,0.003760099411010742,2.691082715988159,7.594407558441162,7.594407558441162,-1.340395450592041,-0.2491282969713211,-0.2491282969713211,11.25,4.75,4.75,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.374570846557617,0.032099008560180664,0.8427590131759644,6.502651691436768,6.502651691436768,-1.5267093181610107,-0.013840461149811745,-0.013840461149811745,11.625,4.6875,4.6875,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.392095804214478,0.01752495765686035,1.580173134803772,6.7708024978637695,6.7708024978637695,-2.0781984329223633,0.834686279296875,0.834686279296875,12.0625,5.875,5.875,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.405983924865723,0.013888120651245117,-2.31758713722229,6.435614109039307,6.435614109039307,-1.627851128578186,0.36304593086242676,0.36304593086242676,12.0,6.1875,6.1875,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.43907880783081,0.03309488296508789,-1.944091796875,6.138733386993408,6.138733386993408,-1.3510419130325317,-0.0947539210319519,-0.0947539210319519,12.4375,6.9375,6.9375,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.45582365989685,0.01674485206604004,-2.5091233253479004,4.63517427444458,4.63517427444458,-0.8006174564361572,-0.30023154616355896,-0.30023154616355896,12.25,7.0,7.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.472221851348877,0.016398191452026367,-1.599326729774475,5.142745018005371,5.142745018005371,-0.6888290643692017,-0.019163714721798897,-0.019163714721798897,11.6875,7.5625,7.5625,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.489882707595825,0.017660856246948242,-0.8331822156906128,5.535394191741943,5.535394191741943,-0.6558248996734619,-0.0031939526088535786,-0.0031939526088535786,11.3125,8.3125,8.3125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.512277841567993,0.02239513397216797,0.6991068720817566,6.627150535583496,6.627150535583496,-0.25445154309272766,-0.18631389737129211,-0.18631389737129211,12.0,8.625,8.625,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.52326774597168,0.010989904403686523,2.0015525817871094,7.4986395835876465,7.4986395835876465,0.22889992594718933,0.02555162087082863,0.02555162087082863,12.6875,8.1875,8.1875,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.557066917419434,0.033799171447753906,1.599326729774475,7.422025203704834,7.422025203704834,0.39072686433792114,0.1085943877696991,0.1085943877696991,13.1875,7.9375,7.9375,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.574788808822632,0.017721891403198242,1.3407529592514038,6.971915245056152,6.971915245056152,0.39072686433792114,0.21505947411060333,0.21505947411060333,13.4375,8.25,8.25,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.589802980422974,0.015014171600341797,2.7772738933563232,7.7763671875,7.7763671875,0.20441296696662903,0.38114500045776367,0.38114500045776367,13.875,8.1875,8.1875,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.60903286933899,0.019229888916015625,2.940079689025879,7.546523571014404,7.546523571014404,0.07665485888719559,0.3162012994289398,0.3162012994289398,14.25,8.4375,8.4375,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.6649489402771,0.05591607093811035,1.5131354331970215,6.742072105407715,6.742072105407715,-0.14798647165298462,0.5014505386352539,0.5014505386352539,15.3125,8.5,8.5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.668760776519775,0.0038118362426757812,0.181959331035614,6.732495307922363,6.732495307922363,-0.1543743759393692,0.6760532855987549,0.6760532855987549,15.375,8.625,8.625,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.672890663146973,0.004129886627197266,0.6033388376235962,6.732495307922363,6.732495307922363,-0.17673203349113464,0.4237310290336609,0.4237310290336609,15.8125,9.125,9.125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.69224500656128,0.01935434341430664,1.3120225667953491,6.186617374420166,6.186617374420166,0.10007718205451965,-0.0734609067440033,-0.0734609067440033,16.25,9.75,9.75,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.711097717285156,0.018852710723876953,2.2888567447662354,6.349422931671143,6.349422931671143,0.3332357108592987,-0.43650683760643005,-0.43650683760643005,16.5,9.625,9.625,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.72926378250122,0.018166065216064453,2.9305028915405273,6.502651691436768,6.502651691436768,0.405631959438324,-0.44715335965156555,-0.44715335965156555,16.25,8.9375,8.9375,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.758124589920044,0.028860807418823242,3.2082302570343018,7.096413612365723,7.096413612365723,0.2416757345199585,-0.16182692348957062,-0.16182692348957062,16.125,8.6875,8.6875,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.77342176437378,0.015297174453735352,3.485957622528076,7.354987621307373,7.354987621307373,0.021293016150593758,0.24061109125614166,0.24061109125614166,16.1875,9.1875,9.1875,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.791728734970093,0.018306970596313477,3.3710360527038574,7.240066051483154,7.240066051483154,-0.05216789245605469,0.4003087282180786,0.4003087282180786,16.6875,9.0625,9.0625,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.812248706817627,0.02051997184753418,2.518700122833252,7.01979923248291,7.01979923248291,0.05749114602804184,0.9752201437950134,0.9752201437950134,16.9375,9.125,9.125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.825347661972046,0.013098955154418945,0.8140285611152649,6.789956092834473,6.789956092834473,0.281067818403244,0.7548374533653259,0.7548374533653259,17.0,9.125,9.125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.858115673065186,0.03276801109313965,0.45010992884635925,6.761225700378418,6.761225700378418,0.38753291964530945,0.5014505386352539,0.5014505386352539,16.625,9.4375,9.4375,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.876246690750122,0.018131017684936523,-0.363918662071228,6.655880928039551,6.655880928039551,0.5174202919006348,-0.3406882584095001,-0.3406882584095001,16.0,9.1875,9.1875,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.893251657485962,0.017004966735839844,0.2777273952960968,7.115567684173584,7.115567684173584,0.4173431396484375,-0.6174975037574768,-0.6174975037574768,15.625,8.875,8.875,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.909044981002808,0.015793323516845703,0.9193734526634216,7.086836814880371,7.086836814880371,0.3673045337200165,-0.6143035292625427,-0.6143035292625427,15.3125,8.125,8.125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.931784868240356,0.022739887237548828,2.0398597717285156,6.722918510437012,6.722918510437012,0.3854036033153534,-0.41201987862586975,-0.41201987862586975,15.4375,7.8125,7.8125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.94214677810669,0.010361909866333008,1.5418659448623657,7.01979923248291,7.01979923248291,0.36943385004997253,-0.23954643309116364,-0.23954643309116364,15.4375,7.5625,7.5625,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.97547960281372,0.03333282470703125,1.2737152576446533,7.067683219909668,7.067683219909668,0.34494686126708984,-0.16076228022575378,-0.16076228022575378,15.6875,7.6875,7.6875,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
12.993207693099976,0.017728090286254883,0.47884035110473633,7.2113356590271,7.2113356590271,0.20760691165924072,-0.19163715839385986,-0.19163715839385986,15.5625,7.9375,7.9375,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.009070634841919,0.01586294174194336,1.5322890281677246,7.594407558441162,7.594407558441162,0.11711159348487854,-0.2065422683954239,-0.2065422683954239,15.5,7.25,7.25,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.02899980545044,0.019929170608520508,1.656787633895874,7.000645637512207,7.000645637512207,0.10007718205451965,-0.1362753063440323,-0.1362753063440323,15.25,6.9375,6.9375,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.059232950210571,0.030233144760131836,1.6663644313812256,6.89530086517334,6.89530086517334,0.1820552945137024,-0.2352878302335739,-0.2352878302335739,15.0,6.6875,6.6875,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.062749862670898,0.0035169124603271484,1.647210717201233,6.914454460144043,6.914454460144043,0.3534640669822693,-0.16395622491836548,-0.16395622491836548,14.625,6.8125,6.8125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.093402862548828,0.030652999877929688,1.3024457693099976,6.876147270202637,6.876147270202637,0.504644513130188,-0.1852492392063141,-0.1852492392063141,14.5,6.9375,6.9375,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.11183786392212,0.018435001373291016,1.091755986213684,6.914454460144043,6.914454460144043,0.45354124903678894,-0.29277896881103516,-0.29277896881103516,14.3125,7.0625,7.0625,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.127200841903687,0.015362977981567383,1.1779472827911377,7.096413612365723,7.096413612365723,0.2587101459503174,-0.4173431396484375,-0.4173431396484375,14.3125,6.9375,6.9375,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.148983716964722,0.021782875061035156,1.1683704853057861,7.173028469085693,7.173028469085693,0.20441296696662903,-0.46525242924690247,-0.46525242924690247,13.9375,6.375,6.375,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.177452802658081,0.028469085693359375,1.1875240802764893,7.268796443939209,7.268796443939209,0.2203827202320099,-0.639855146408081,-0.639855146408081,13.875,5.5625,5.5625,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.18226671218872,0.0048139095306396484,1.2449848651885986,7.1921820640563965,7.1921820640563965,0.3076840937137604,-0.6835058331489563,-0.6835058331489563,13.6875,5.6875,5.6875,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.210846900939941,0.028580188751220703,0.9481038451194763,7.15387487411499,7.15387487411499,0.3428175747394562,-0.735673725605011,-0.735673725605011,13.375,5.75,5.75,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.232805728912354,0.02195882797241211,0.507570743560791,7.556100368499756,7.556100368499756,0.28852036595344543,-1.318037748336792,-1.318037748336792,12.875,5.625,5.625,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.247513771057129,0.01470804214477539,2.4133553504943848,7.393294811248779,7.393294811248779,0.33110642433166504,-1.781160831451416,-1.781160831451416,12.25,5.4375,5.4375,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.280348777770996,0.03283500671386719,3.0837318897247314,7.383718013763428,7.383718013763428,0.4141491651535034,-1.761997103691101,-1.761997103691101,11.5625,5.3125,5.3125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.342484951019287,0.062136173248291016,3.265691041946411,7.134721279144287,7.134721279144287,0.4237310290336609,-0.9592503905296326,-0.9592503905296326,10.3125,4.8125,4.8125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.34277868270874,0.000293731689453125,2.3750481605529785,7.173028469085693,7.173028469085693,0.33430036902427673,-0.7740011811256409,-0.7740011811256409,9.625,4.875,4.875,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.344331741333008,0.0015530586242675781,2.212242364883423,7.268796443939209,7.268796443939209,0.24380503594875336,-0.657954216003418,-0.657954216003418,9.25,4.5625,4.5625,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.35214900970459,0.007817268371582031,2.1547815799713135,7.364564418792725,7.364564418792725,-0.07133160531520844,-0.4705756604671478,-0.4705756604671478,9.375,4.0625,4.0625,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.364717721939087,0.01256871223449707,1.9057846069335938,7.0772600173950195,7.0772600173950195,-0.3225892186164856,-0.3885975480079651,-0.3885975480079651,9.3125,4.1875,4.1875,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.395787715911865,0.03106999397277832,2.212242364883423,6.962338447570801,6.962338447570801,-0.455670565366745,-0.3832743167877197,-0.3832743167877197,8.4375,3.625,3.625,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.414268732070923,0.018481016159057617,2.7293899059295654,6.818686485290527,6.818686485290527,-0.7463202476501465,-0.47483426332473755,-0.47483426332473755,7.9375,3.625,3.625,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.430558919906616,0.01629018783569336,3.2082302570343018,6.780379295349121,6.780379295349121,-0.6494370102882385,-0.5184849500656128,-0.5184849500656128,7.625,3.8125,3.8125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.448754787445068,0.01819586753845215,2.8634653091430664,6.646304130554199,6.646304130554199,-0.5429719090461731,-0.456735223531723,-0.456735223531723,7.25,4.0625,4.0625,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.480851888656616,0.03209710121154785,1.7142484188079834,6.617573261260986,6.617573261260986,-0.3641105890274048,-0.03087487444281578,-0.03087487444281578,6.8125,3.6875,3.6875,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.48235273361206,0.001500844955444336,0.26815059781074524,7.249642848968506,7.249642848968506,-0.4130845367908478,0.1469218134880066,0.1469218134880066,6.8125,3.0,3.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.51431679725647,0.03196406364440918,-0.2777273952960968,7.450755596160889,7.450755596160889,-0.45460590720176697,0.09901253134012222,0.09901253134012222,7.0625,3.1875,3.1875,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.531953811645508,0.017637014389038086,0.22026655077934265,7.307103633880615,7.307103633880615,-0.4418300986289978,0.048973940312862396,0.048973940312862396,7.25,3.0625,3.0625,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.54927682876587,0.017323017120361328,0.545877993106842,7.201758861541748,7.201758861541748,-0.406696617603302,0.2661627233028412,0.2661627233028412,7.4375,3.125,3.125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.569593667984009,0.02031683921813965,0.2777273952960968,7.479485988616943,7.479485988616943,-0.4024380147457123,0.39711475372314453,0.39711475372314453,7.4375,3.625,3.625,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.604068756103516,0.034475088119506836,-0.13407529890537262,7.4316020011901855,7.4316020011901855,-0.5291314721107483,0.5951398015022278,0.5951398015022278,7.375,3.0,3.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.604554891586304,0.00048613548278808594,-0.8619126081466675,7.575253963470459,7.575253963470459,-0.6004630923271179,0.2842617630958557,0.2842617630958557,7.3125,2.3125,2.3125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.700188875198364,0.09563398361206055,-0.6512228846549988,7.393294811248779,7.393294811248779,-0.5781053900718689,0.10646508634090424,0.10646508634090424,7.0625,1.75,1.75,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.703925848007202,0.0037369728088378906,0.10534487664699554,7.144298076629639,7.144298076629639,-0.36943385004997253,-0.05749114602804184,-0.05749114602804184,6.625,1.375,1.375,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.704913854598999,0.000988006591796875,-0.15322890877723694,7.364564418792725,7.364564418792725,-0.2736152708530426,0.10433578491210938,0.10433578491210938,6.875,2.625,2.625,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.705679655075073,0.0007658004760742188,-0.38307225704193115,7.2113356590271,7.2113356590271,-0.22889992594718933,0.12137019634246826,0.12137019634246826,7.1875,2.9375,2.9375,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.713811874389648,0.008132219314575195,-0.6991068720817566,6.89530086517334,6.89530086517334,-0.08517206460237503,-0.4003087282180786,-0.4003087282180786,7.4375,3.0,3.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.732314825057983,0.01850295066833496,-0.507570743560791,6.57926607131958,6.57926607131958,-0.014905111864209175,-0.7590960264205933,-0.7590960264205933,6.5625,2.25,2.25,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
13.749003648757935,0.016688823699951172,-0.3447650372982025,6.435614109039307,6.435614109039307,-0.03300417587161064,-0.8219104409217834,-0.8219104409217834,6.4375,2.125,2.125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0
